Title,Location,Skills,Salary
AI/ML,CO,aws; cloud infrastructure; python; scripting; terraform; java; kafka; relational databases; php; kubernetes; nosql; new relic; linux; go; ssh; configuration management; databases; debian; perl,136000.0
AI/ML,CA,ai; saas,200000.0
AI/ML,NY,c#; sql; html; javascript; c++; writing skills; swift; ai; python; english,80000.0
AI/ML,Remote,bilingual; biology; ai,80000.0
AI/ML,CA,tensorflow; programming languages; azure; keras; aws; hypothesis testing; pandas; analysis skills; google cloud platform; ai; python; natural language processing; data analytics; java; data science; big data; etl; matplotlib; data manipulation; power bi; nosql; tableau; computer vision; regression analysis; data governance; computer science; data modeling; databases; pytorch; communication skills; spark; sql; kpi dashboards; deep learning; hadoop; machine learning; numpy; statistical analysis; r,165750.0
AI/ML,CA,git; linux; kotlin; java; ci/cd; software troubleshooting; c++; ux; robotics; software development; distributed systems; computer science; python,210000.0
AI/ML,NY,law; design patterns; sdlc; machine learning; generative ai; computer science; ai,129300.0
AI/ML,OH,of fine arts; research; ai,72900.0
AI/ML,NY,microsoft excel; ai; management; custodial experience; investment; accounting; budgeting; french; analysis skills; investment management; english,87700.0
AI/ML,MA,physiology knowledge; sensors; python; data science; ekg; machine learning; software development; ai; statistics; wearables; applied mathematics,55200.0
AI/ML,CA,communication skills; public relations; writing skills; ai,68900.0
AI/ML,NC,communication skills; customer service; organizational skills; ai; environmental law,27800.0
AI/ML,CA,system design; electrical systems; cad; catia; program development; product lifecycle management; mechanical engineering; oem; machine learning; distributed computing; system architecture; distributed systems; ai; electrical experience,141000.0
AI/ML,CA,content strategy; writing skills; product development; information architecture; ai,180000.0
AI/ML,Remote,github; docker; kanban; aws; terraform; microsoft sql server; go; ansible; bash; ci/cd; cloud infrastructure; software troubleshooting; shell scripting; python; devops; software deployment; kubernetes,93500.0
AI/ML,MN,physics; data analysis skills; pytorch; data science; machine learning; ai; software deployment,46400.0
AI/ML,WA,pytorch; communication skills; data science; machine learning libraries; feature extraction; machine learning; pandas; computer science; ai; python,230000.0
AI/ML,MA,abap; sap s/4hana; management; ai; analysis skills; sap; apis; data management; business requirements; it; edi; business; root cause analysis; computer science; sap crm; debugging; juniper; business administration; agile; information technology; communication skills; stakeholder management; pricing; sales,108900.0
AI/ML,MA,law; communication skills; machine learning; typing; computer skills; ai; english,35500.0
AI/ML,CA,tensorflow; law; pytorch; python; distributed systems; c++; deep learning; machine learning; distributed computing; research; computer science; ai; ai models; natural language processing,145000.0
AI/ML,Remote,ai; data governance; data management,182000.0
AI/ML,IL,data center experience; ai; sql; software troubleshooting; data warehouse; etl; data analysis skills; power bi; python,65000.0
AI/ML,CA,c#; sql; html; javascript; c++; writing skills; swift; ai; python; english,80000.0
AI/ML,MA,tensorflow; aws; dicom; analytics; pandas; python; ai; google cloud platform; data science; machine learning libraries; git; pytorch; communication skills; sql; deep learning; model training; numpy; software deployment,60000.0
AI/ML,NY,communication skills; wcag; usability; enterprise software; figma; saas; marketing; ai; web accessibility,116100.0
AI/ML,Remote,video editing; social media management; content creation; influencer partnerships campaigns; social media strategy; artist collaboration; ai,48880.0
AI/ML,TN,quantitative analysis; hypothesis testing; customer service; algorithms; shell scripting; ai; python; natural language processing; apache hive; unix; generative ai; linux; ai chatbots; law; data modeling; spark; hadoop; machine learning,138000.0
AI/ML,CA,physics; scripting; engineering; data analytics; communication skills; semiconductor experience; fabrication; matlab; mechanical engineering; machine learning; ai; python,139100.0
AI/ML,NJ,engineering; cgmp; ai; gmp; continuous improvement; supervising experience; manufacturing; fda regulations; quality management; lean manufacturing,109000.0
AI/ML,AL,tensorflow; sas; keras; data mining; google analytics; algorithms; predictive analytics; ai; data visualization; python; apache hive; java; kafka; big data; software development; relational databases; tableau; scala; financial services; it; banking; business intelligence; databases; agile; pytorch; communication skills; spark; sql; matlab; hadoop; machine learning; ruby; r,101821.5
AI/ML,Remote,tensorflow; pytorch; aws; communication skills; python; ci/cd; machine learning; machine learning frameworks; mlops; ai; google cloud platform,150000.0
AI/ML,IN,azure; process improvement; spanish; cloud infrastructure; c; cloud computing; ai; analysis skills; python; scripting; it; computer science; english; devops; c#; communication skills; technical support; machine learning; machine learning frameworks; computer skills; software deployment,50600.0
AI/ML,CA,communication skills; machine learning; machine learning frameworks; ai,162000.0
AI/ML,CA,pytorch; information systems; communication skills; machine learning; electrical engineering; apis; gpu programming; computer science; applied mathematics,160500.0
AI/ML,AL,tensorflow; system design; keras; pytorch; computer vision; machine learning; research; ai; english,74600.0
AI/ML,Remote,tensorflow; azure; aws; fedramp; next.js; c; ai; google cloud platform; python; natural language processing; cybersecurity; data science; rmf; machine learning libraries; javascript; medicare; mlops; ci/cd; computer science; agile; pytorch; communication skills; model training; machine learning; nist standards,140000.0
AI/ML,Remote,ap style; seo; wordpress; ai; content creation; content management systems; google suite; communication skills; time management; organizational skills; writing skills; analysis skills,30000.0
AI/ML,CA,negotiation; hotel experience; contract negotiation; budgeting; ai; contracts,192000.0
AI/ML,OH,of electrical engineering; data center experience; communication skills; data mining; time management; analysis skills; customer service; writing skills; electrical engineering; algorithms; data analysis skills; mathematics,80300.0
AI/ML,VA,engineering; communication skills; machine learning; technical writing,68400.0
AI/ML,VA,administrative experience; working with high schoolers; organizational skills; machine learning; travel planning; microsoft excel; english,44900.0
AI/ML,MA,ai; machine learning; french; analysis skills; english,47700.0
AI/ML,CA,tensorflow; pytorch; communication skills; deep learning; machine learning; algorithms; research; computer science; ai; natural language processing,161250.0
AI/ML,CA,law; adobe illustrator; data mining; adobe photoshop; generative ai; ai,201100.0
AI/ML,CA,tensorflow; reinforcement learning; ai; pytorch; math; communication skills; systemverilog; deep learning; machine learning; generative ai; algorithms; data structures; verilog,143100.0
AI/ML,Remote,ai; communication skills; online school; early childhood education; assistive technologies; analysis skills,70000.0
AI/ML,CA,java; qualitative research interviewing; algorithm design; c++; machine learning; generative ai; algorithms; research; ai; python,136000.0
AI/ML,CA,tensorflow; ai; model deployment; pytorch; model evaluation; management; deep learning; model training; machine learning; debugging; data analysis skills; analysis skills; python; software deployment,143100.0
AI/ML,Remote,scripting; digital marketing; html; css; marketing automation; salesforce marketing cloud; marketing; ai,70000.0
AI/ML,TX,github; data visualization; ai; python; forecasting; data science; sql; supply chain management; machine learning; microsoft excel; power bi; statistics,118050.0
AI/ML,VA,crm software; aws; business development; technology sales; salesforce; sales; computer science; ai; devops,78000.0
AI/ML,Remote,ai; communication skills; b2b; analytics; typescript; netsuite; algorithms; saas; data structures; python,147000.0
AI/ML,Remote,tensorflow; pytorch; data science; merchandising; c; machine learning; machine learning frameworks; algorithms; python,153700.0
AI/ML,Remote,azure; aws; ai; analysis skills; python; data science; data pipelines; jira; data manipulation; computer vision; scrum; computer science; debugging; github; git; docker; agile; alignment; communication skills; sql; machine learning,126700.0
AI/ML,Remote,ai; valuation,80000.0
AI/ML,TX,cybersecurity; distributed control systems; it; network administration; communication skills; manufacturing; programmable logic controllers; visio; firewall; ids; microsoft excel; ai; nist standards,85200.0
AI/ML,TX,ai,4000.0
AI/ML,TX,quantization; ai; python; medicine; java; rust; mlops; training & development; go; ci/cd; grpc; rest; deep learning; machine learning; sales; redis,193700.0
AI/ML,CA,data privacy management; risk management; analysis skills; ai models; ai; regulatory compliance; information security; data privacy compliance management; risk assessment; data management; risk-based compliance; data ethics; iso 27001; data governance; project management; encryption; data privacy policy implementation; law; business administration; communication skills; iso 27002; machine learning,171275.0
AI/ML,WA,servicenow; communication skills; pre-sales; banking; sales; ai,146625.0
AI/ML,VA,federal acquisition regulations; confluence; technical writing; ai; contracts; proofreading; cybersecurity; communications; apis; sharepoint; writing skills; editing; proposal writing; english; communication skills; microsoft excel; research & development; nist standards,85000.0
AI/ML,IL,keras; pytorch; python; deep learning; machine learning; software development; generative ai; ai; applied mathematics,131200.0
AI/ML,MD,tensorflow; sas; azure; aws; data mining; pandas; algorithms; ai; python; data science; machine learning libraries; relational databases; power bi; data manipulation; microsoft sql server; feature extraction; regression analysis; spss; computer science; business intelligence; communication skills; spark; sql; machine learning; machine learning frameworks; numpy; xgboost; statistical analysis; r,105080.0
AI/ML,MA,clinical trials; linux; ai; communication skills; management; big data; machine learning; algorithms; relational databases; r; computational biology; python; project management,167000.0
AI/ML,MA,benefits administration; financial services; communication skills; client services; public relations; communications; sales; ai; project management,90400.0
AI/ML,AL,azure; aws; cloud infrastructure; secret clearance; ai; google cloud platform; data visualization; python; data science; big data; javascript; software development; apis; power bi; data management; tableau; business requirements; microsoft sql server; cloud architecture; typescript; business intelligence; sql; sdlc; machine learning; r,105000.0
AI/ML,OR,administrative experience; communication skills; time management; analysis skills; workday; research; ai; medicine,3705.0
AI/ML,CA,tensorflow; azure; keras; aws; cloud computing; algorithms; analysis skills; google cloud platform; ai; python; systems engineering; natural language processing; java; generative ai; apis; .net core; nosql; scipy; computer science; databases; pytorch; communication skills; sql; machine learning; machine learning frameworks; data structures; spacy,128000.0
AI/ML,Remote,communication skills; ai; project management,164000.0
AI/ML,CA,communication skills; management; spark; unity; relationship management; jira; adobe creative suite; ai; project management,110000.0
AI/ML,MN,data analytics; tableau; strategic planning; sas; r; presentation skills; python; data science; sql; machine learning; microsoft excel; ai; data visualization,75000.0
AI/ML,AS,law; english,60000.0
AI/ML,MA,writing skills; machine learning; ai models; english,60000.0
AI/ML,Remote,tensorflow; reinforcement learning; pytorch; distributed systems; c++; machine learning; distributed computing; research; ai; python; software deployment,1000000.0
AI/ML,Remote,data analytics; data science; data mining; machine learning; generative ai; ai; data visualization,100000.0
AI/ML,Remote,communication skills; spark; pre-sales; sales; ai,120000.0
AI/ML,MN,microsoft excel; financial analysis; analytics; predictive analytics; ai; data visualization; python; data science; data warehouse; etl; power bi; data management; tableau; database management; business; project management; sql; machine learning; sales; data analysis skills; r,56720.0
AI/ML,NY,tensorflow; reinforcement learning; pytorch; java; spark; sql; feature extraction; deep learning; hadoop; machine learning; generative ai; ai; python,170000.0
AI/ML,Remote,chemistry; bilingual; ai,80000.0
AI/ML,Remote,tensorflow; model deployment; pytorch; communication skills; e-commerce; machine learning; algorithms; data analysis skills; ai; python,99400.0
AI/ML,CA,algebra; ai; statistics; english; calculus,80000.0
AI/ML,Remote,business administration; ai; case studies; lesson planning; writing skills; editing; generative ai; curriculum development; analysis skills; contracts,50000.0
AI/ML,MN,agile; signal processing; management; data science; writing skills; scrum; jira; computer science; ai,147300.0
AI/ML,NY,ai,195500.0
AI/ML,NJ,ai; ai models,54200.0
AI/ML,CA,communication skills; go; c++; machine learning; algorithms; data structures; python; project management; natural language processing,145000.0
AI/ML,NJ,operating systems; google suite; ios; time management; salesforce; ai,39600.0
AI/ML,CA,algorithms; python; natural language processing; java; data science; scala; ci/cd; computer science; databases; communication skills; math; sql; machine learning; data analysis skills; r; applied mathematics,93800.0
AI/ML,OH,writing skills; research; ai; english,40000.0
AI/ML,Remote,negotiation; hubspot; communication skills; b2b; machine learning; salesforce; sales; saas; enterprise sales; software sales; ai,138936.0
AI/ML,OK,tensorflow; azure; aws; pandas; algorithms; distributed systems; unsupervised learning; analysis skills; google cloud platform; ai; python; supervised learning; natural language processing; java; big data; kubernetes; mlops; computer vision; ci/cd; computer science; reinforcement learning; docker; model deployment; pytorch; communication skills; spark; deep learning; scikit-learn; machine learning; machine learning frameworks; numpy; distributed computing; r; data structures; software deployment,144000.0
AI/ML,Remote,business development; ai; machine learning; sales,2000.0
AI/ML,CA,engineering; firmware; system design; automotive diagnostics; program development; oem; robotics; jira; confluence; simulink; ai; debugging,120000.0
AI/ML,NJ,english,60000.0
AI/ML,NJ,bilingual; biotechnology; ai; english,80000.0
AI/ML,IL,azure; asset management; aws; cloud architecture; ai; investment management,137400.0
AI/ML,CA,chef; cloud infrastructure; mechanical engineering; robotics; computer science,185000.0
AI/ML,TX,paralegal experience; no experience needed; legal drafting; communication skills; analysis skills,31700.0
AI/ML,Remote,fraud prevention and detection; ai; communication skills; b2b; security; predictive analytics; analysis skills,175000.0
AI/ML,Remote,strategic partnerships; ai; content development; proofreading; digital marketing; social media marketing; fundraising; communications; content management; team management; branding; content strategy; writing skills; editing; wordpress; content management systems; social listening; marketing,80000.0
AI/ML,MD,strategic planning; ai; intelligence community; ts/sci with polygraph; human resources; process improvement; change management; analysis skills,142000.0
AI/ML,TX,cpr; dental; patient care; medical documentation; ai,180000.0
AI/ML,PA,tensorflow; keras; aws; model evaluation; algorithms; ai; google cloud platform; ai models; data visualization; natural language processing; python; java; continuous improvement; data science; software development; ci/cd; feature extraction; data preprocessing; computer science; devops; pytorch; communication skills; machine learning; r; data structures; software deployment,73100.0
AI/ML,CA,distributed systems; ai; python; java; big data; machine learning libraries; javascript; software development; kubernetes; go; react; docker; spark; hadoop; machine learning; sales; distributed computing,155300.0
AI/ML,MA,ai; python; analysis skills; r; big data; generative ai; next generation sequencing; survival analysis; communication skills; sql; machine learning; bioinformatics; data analysis skills; oncology; research & development,122000.0
AI/ML,CA,tensorflow; database management; pytorch; sql; react; scikit-learn; machine learning; machine learning frameworks; apis; typescript; ai; python,80000.0
AI/ML,Remote,ai; case studies; lesson planning; writing skills; machine learning; editing; generative ai; curriculum development; analysis skills,50000.0
AI/ML,CA,tensorflow; aws; sentiment analytics; ai; analysis skills; python; natural language processing; data analytics; data science; clustering; pytorch; spark; math; deep learning; graph databases; machine learning,158600.0
AI/ML,Remote,comptia network+; scalability; apis; ai,152000.0
AI/ML,MD,plotly; ts/sci with polygraph; data mining; secret clearance; algorithms; text mining; python; data visualization; natural language processing; apache hive; kafka; data science; software development; nosql; spark; sql; mysql; hadoop; machine learning; seaborn; mapreduce; data analysis skills; r,96700.0
AI/ML,Remote,azure; design patterns; aws; communication skills; information systems; cloud infrastructure; cloud architecture; cloud computing; peoplesoft; aws certified solutions architect; computer science; oracle; ai; google cloud platform,107000.0
AI/ML,VA,law; ts/sci with polygraph; ts/sci; machine learning; natural language processing; generative ai; ai; top secret clearance; systems engineering,181050.0
AI/ML,Remote,tensorflow; github; keras; pytorch; computer vision; management; computer engineering; communication skills; python; machine learning; text-to-speech; ai; natural language processing,70000.0
AI/ML,CA,chatgpt; ai; adobe indesign; communication skills; google sheets; marketing; microsoft excel; presentation creation,45340.0
AI/ML,MA,design patterns; sdlc; software development; scalability; computer science; ai,152000.0
AI/ML,MA,business; communication skills; mechanical knowledge; mechanical engineering; plastics injection molding; manufacturing; machine learning; product development; gd&t; ai,125000.0
AI/ML,Remote,machine learning; computer science; ai; natural language processing,233302.0
AI/ML,CA,tensorflow; azure; aws; c; ai; python; prompt engineering; java; data science; apis; scala; research; computer science; law; pytorch; communication skills; sql; machine learning; r,120700.0
AI/ML,TN,azure; aws; analytics; performance tuning; ai; python; java; data warehouse; etl; data lake; scala; ci/cd; data governance; devops; databases; agile; informatica; communication skills; spark; sql; machine learning,84800.0
AI/ML,Remote,azure; aws; pandas; ai; google cloud platform; python; cybersecurity; continuous improvement; data science; javascript; apis; relational databases; kubernetes; go; ci/cd; sdks; computer science; devops; docker; databases; communication skills; sql; machine learning; numpy; statistical analysis,180000.0
AI/ML,NJ,c#; sql; html; javascript; c++; writing skills; swift; ai; python; english,80000.0
AI/ML,MO,docker; model deployment; python; sql; ci/cd; continuous integration; model training; machine learning; algorithms; computer science; r; ai; statistics; kubernetes,85300.0
AI/ML,AZ,bilingual; biology; ai,80000.0
AI/ML,Remote,crm software; salesforce; ai; ivr,100000.0
AI/ML,VA,python; ts/sci with polygraph; data science; data transformation; information technology; ts/sci; big data; machine learning; algorithms; computer science; ai; top secret clearance; systems engineering,73950.0
AI/ML,Remote,time management; dayforce; ceridian; writing skills; editing; ai,43280.0
AI/ML,CA,adobe illustrator; fashion retail; change management; apis; adobe creative suite; ai; project management,125000.0
AI/ML,VA,ai; bcba,95000.0
AI/ML,CA,communication skills; model training; software development; machine learning; generative ai; ai,160700.0
AI/ML,CA,machine learning; computer science; ai,143100.0
AI/ML,Remote,aws; c; cloud computing; algorithms; python; ai; natural language processing; java; big data; software development; data manipulation; database management; team lead; sql; machine learning; data analysis skills; r; vba; tech lead (software development),120000.0
AI/ML,CA,aws; python; it; communication skills; machine learning; generative ai; ai; google cloud platform,110000.0
AI/ML,WA,azure; aws; cloud infrastructure; c; distributed systems; ai; google cloud platform; python; terraform; java; presentation skills; data science; etl; apis; splunk; kubernetes; restful api; scala; ci/cd; c++; organizational skills; devops; github; spark; sql; rest; machine learning; data structures; software deployment,127500.0
AI/ML,FL,training & development; sql; data science; feature extraction; machine learning; statistical analysis; ai; python,130000.0
AI/ML,KS,communication skills; humanities; time management; organizational skills; machine learning; ai; english,60000.0
AI/ML,Remote,data analytics; ai; hubspot; management; communication skills; machine learning; salesforce; marketing; analysis skills; microsoft intune; intune,180000.0
AI/ML,TX,writing skills; research; ai; english,40000.0
AI/ML,Remote,tensorflow; law; pytorch; aws; machine learning; ocr; computer science; ai; python; natural language processing,88217.74
AI/ML,CA,computer engineering; data mining; c; shell scripting; python; ai; scripting; java; javascript; php; c++; computer science; debugging; system design; machine learning; perl,194000.0
AI/ML,WA,ai; communication skills; e-commerce; chinese; machine learning; analysis skills; english; natural language processing,121600.0
AI/ML,CA,google cloud platform; docker; pytorch; spark; aws; model training; machine learning; generative ai; scalability; computer science; ai; ai models; debugging; kubernetes,224000.0
AI/ML,PA,azure; maven; unit testing; laboratory experience; c; shell scripting; ai; python; node.js; scripting; web development; cybersecurity; java; software development; go; ci/cd; c++; debugging; github; bash; machine learning,62000.0
AI/ML,CA,ai,69000.0
AI/ML,TX,cpr; dental; patient care; medical documentation; ai,180000.0
AI/ML,CO,law; c#; communication skills; html; javascript; apis; react native; ai,95000.0
AI/ML,MA,tensorflow; law; agile; pytorch; aws; data science; python; deep learning; machine learning; machine learning frameworks; distributed computing; distributed systems; ai; google cloud platform; natural language processing,101000.0
AI/ML,MA,servicenow; communication skills; process improvement; enterprise software; sales; saas; contract management; ai; contracts,103000.0
AI/ML,NH,ai; bcba,95000.0
AI/ML,CA,seo; content creation; writing skills; software development; editing; ai,144000.0
AI/ML,Remote,github; git; svn; python; communication skills; data science; mechanical engineering; nuclear engineering; machine learning; ai; oop; english,101196.0
AI/ML,CA,tensorflow; management; data mining; pandas; algorithms; distributed systems; microservices; ai; python; shell scripting; natural language processing; scripting; cybersecurity; terraform; unix; data science; software development; generative ai; test-driven development; kubernetes; identity & access management; linux; restful api; scipy; grpc; computer science; docker; agile; pytorch; sql; machine learning; machine learning frameworks; distributed computing; data structures,157600.0
AI/ML,GA,communication skills; information security; machine learning; data governance; saas; ai; data management,110000.0
AI/ML,VA,law; ts/sci with polygraph; ts/sci; machine learning; natural language processing; generative ai; ai; top secret clearance; systems engineering,181050.0
AI/ML,TN,no experience needed; ai; english,80000.0
AI/ML,CA,tensorflow; quantization; computer engineering; mxnet; c; ai; analysis skills; python; c++; computer science; debugging; model deployment; pytorch; deep learning; software deployment,130000.0
AI/ML,Remote,ai; english,60000.0
AI/ML,CA,writing skills; research; ai; english,40000.0
AI/ML,WA,communication skills; machine learning; ai; project management; natural language processing,143000.0
AI/ML,CA,adobe acrobat; machine learning; ai,82000.0
AI/ML,Remote,tensorflow; aws; dicom; ai; python; opencv; flask; machine learning libraries; javascript; apis; medical imaging; postgresql; kubernetes; s3; docker; databases; pytorch; deep learning; machine learning,100000.0
AI/ML,CA,tensorflow; law; pytorch; communication skills; text classification; image classification; c++; mxnet; model training; machine learning; ai; python; natural language processing,113500.0
AI/ML,CA,azure; analytics; django; ai; python; natural language processing; flask; signal processing; machine learning libraries; application development; kubernetes; react; ci/cd; c++; research; computer science; devops; law; pytorch; communication skills; machine learning; vue.js; research & development; angular,180000.0
AI/ML,OH,linux; pytorch; signal processing; computer vision; matlab; algorithm design; c++; electronic warfare; secret clearance; c; machine learning; deep learning; algorithms; computer science; ai; python,67600.0
AI/ML,MD,tensorflow; nosql; design patterns; pytorch; sql; database design; ci/cd; deep learning; machine learning; distributed systems; data analysis skills; ai; oop; project management,144000.0
AI/ML,Remote,working with high schoolers; communication skills; management; computer engineering; data science; machine learning; text-to-speech; research; python,70000.0
AI/ML,CA,training & development; aws; machine learning libraries; typescript; machine learning; software development; computer science; ai; python; spacy; natural language processing,140000.0
AI/ML,Remote,deep learning; machine learning; research,122774.4
AI/ML,Remote,social media management; business intelligence; communication skills; aiops; research; ai; ai models; natural language processing,65000.0
AI/ML,Remote,communication skills; writing skills; it people management experience; curriculum development; ai; instructional design,356260.0
AI/ML,Remote,negotiation; law; general & commercial litigation; bar; ai; litigation; communication skills; legal drafting; westlaw; writing skills; drafting; research; doctor of law; analysis skills,194000.0
AI/ML,CA,tensorflow; clinical trials; data analysis skills; pytorch; communication skills; python; machine learning libraries; machine learning; machine learning frameworks; research; computer science; ai; statistics,165200.0
AI/ML,CA,data science; regression analysis; machine learning; research; computer science; ai; python,151000.0
AI/ML,TX,algorithms; ai; python; medicine; java; javascript; rust; nosql; scala; go; feature extraction; grpc; doctor of law; databases; mysql; rest; cassandra; model training; machine learning; sales; data structures; angular,116500.0
AI/ML,MI,linux; pytorch; signal processing; computer vision; matlab; algorithm design; c++; electronic warfare; secret clearance; c; machine learning; deep learning; algorithms; computer science; ai; python,67600.0
AI/ML,VA,adobe illustrator; adobe photoshop; html; organizational skills; marketing; adobe indesign; ai; web accessibility,60927.0
AI/ML,CA,tensorflow; pytorch; aws; sql; communication skills; python; machine learning libraries; machine learning; machine learning frameworks; generative ai; computer science; ai; kubernetes,151500.0
AI/ML,TX,microsoft excel; sas; management; risk management; predictive analytics; ai; python; data analytics; crm software; supervising experience; financial services; business; banking; communication skills; sales; finance; data analysis skills; r,89800.0
AI/ML,Remote,research data collection; document review; computer networking; communication skills; sql; analytics; supervising experience; machine learning; ai; python; project management,136000.0
AI/ML,Remote,tensorflow; azure; aws; management; microservices; ai; google cloud platform; ai models; python; natural language processing; neo4j; flask; terraform; apis; application development; postgresql; kubernetes; nosql; mlops; ci/cd; grpc; docker; databases; model deployment; pytorch; graph databases; scikit-learn; machine learning; model training,101000.0
AI/ML,Remote,executive administrative support; business administration; personal assistant experience; slack; google suite; business; communication skills; time management; event planning; microsoft excel; ai; project management,62000.0
AI/ML,Remote,ai; english; computer skills,19900.0
AI/ML,CA,pytorch; java; computer vision; c++; deep learning; ai; python,136000.0
AI/ML,Remote,ai; management; supply chain management; logistics; netsuite; erp systems; microsoft excel; analysis skills,94000.0
AI/ML,Remote,team management; cybersecurity; communication skills; supervising experience; machine learning; computer science; ai,185000.0
AI/ML,CA,scripting; agile; java; c++; manufacturing; software development; debugging; system architecture; computer science; ai; python; software deployment,167000.0
AI/ML,AL,writing skills; research; ai; english,40000.0
AI/ML,VA,financial management; ai; communication skills,60927.0
AI/ML,CA,tensorflow; pytorch; machine learning libraries; deep learning; ai; python,150000.0
AI/ML,WA,design patterns; sdlc; machine learning; apis; computer science; ai,129300.0
AI/ML,CA,network protocols; design patterns; ai; python; node.js; prompt engineering; kafka; javascript; software development; oop; restful api; go; ci/cd; integration testing; organizational skills; writing skills; computer science; debugging; communication skills; spark; machine learning,133900.0
